ue_cd,대학명,군,모집단위
222022021,경운대,다,항공신소재공학과(일반1)
222022022,경운대,다,항공전자공학과(일반1)
222022031,경운대,다,멀티미디어학과(일반1)
222023006,경운대,다,사회체육학과(일반2)
222031001,경일대,가,항공서비스학과
222031002,경일대,가,경찰학과
222031004,경일대,가,사회복지학과
222031021,경일대,다,글로벌비즈니스학과
222031022,경일대,다,부동산지적학과
222031030,경일대,다,상담심리학과
222032001,경일대,가,건설방재학과
222032002,경일대,나,컴퓨터사이언스학부-게임전공
222032004,경일대,다,컴퓨터사이언스학부-클라우드컴퓨팅전공
222032006,경일대,가,간호학과
222032008,경일대,나,건축학부-건축학
222032009,경일대,가,기계공학과
222032013,경일대,가,철도학부
222032024,경일대,다,건축학부-건축공학
222032027,경일대,다,소방방재학부
222032031,경일대,나,응급구조학과
222032032,경일대,다,전기공학과
222032036,경일대,나,K뷰티화장품산업학부
222033018,경일대,나,사진영상학부
222034020,경일대,나,자율전공학부
222041005,경주대,가,사회복지학과
222041007,경주대,가,관광학부
222041028,경주대,가,문화재학부
222041029,경주대,가,미래융합전공학부
222041031,경주대,가,사회복지학과(야)
222042003,경주대,가,외식조리학과
222042006,경주대,나,ICT융합학부
222042007,경주대,가,전통건축학과
222042008,경주대,가,간호학과
222042017,경주대,가,전통건축학과(야)
222042018,경주대,가,환경에너지학과
222043032,경주대,가,스포츠건강학부
222051002,김천대,가,사회복지상담학부-사회복지전공
222051003,김천대,가,사회복지상담학부-상담심리전공
222051005,김천대,가,항공호텔조리학부-호텔조리전공
222051018,김천대,가,항공호텔조리학부-항공호텔전공
222052005,김천대,가,간호학과
222052006,김천대,가,물리치료학과
222052007,김천대,가,방사선학과
222052008,김천대,가,스포츠재활학과
222052010,김천대,가,치위생학과
222052012,김천대,가,임상병리학과
222052013,김천대,가,작업치료학과
222061002,대구가톨릭대,나,국어교육과
222061019,대구가톨릭대,다,영어교육과
222061022,대구가톨릭대,나,글로벌비즈니스대학
222061023,대구가톨릭대,다,사회과학대학
222061044,대구가톨릭대,다,국제의료경영학과
222062006,대구가톨릭대,나,바이오메디대학
222062007,대구가톨릭대,나,약학부
222062008,대구가톨릭대,다,컴퓨터정보학부
222062010,대구가톨릭대,나,간호학과
222062011,대구가톨릭대,나,수학교육과
222062023,대구가톨릭대,다,컴퓨터소프트웨어학부
222062024,대구가톨릭대,다,건축학과
222062025,대구가톨릭대,다,기계자동차공학부
222062026,대구가톨릭대,다,물리치료학과
222062027,대구가톨릭대,다,방사선학과
222062033,대구가톨릭대,다,신소재화학공학부
222062034,대구가톨릭대,다,의공학과
222062035,대구가톨릭대,다,의예과
222062036,대구가톨릭대,다,전자전기공학부
222062055,대구가톨릭대,다,안경광학과
222062061,대구가톨릭대,다,건축공학과
222062068,대구가톨릭대,다,소방방재학과
222064001,대구가톨릭대,나,자율전공학부
222071001,대구대,가,경찰행정학전공
222071002,대구대,가,국어교육과
222071003,대구대,가,자치경찰학전공
222071005,대구대,다,군사학과
222071006,대구대,가,법학부
222071007,대구대,가,부동산지적학과
222071009,대구대,다,역사교육과
222071010,대구대,나,영어교육과
222071011,대구대,가,영어영문학전공
222071012,대구대,가,유아교육과
222071013,대구대,다,유아특수교육과
222071014,대구대,가,일반사회교육전공
222071015,대구대,가,일본어일본학전공
222071016,대구대,가,중국어중국학전공
222071017,대구대,가,지리교육과
222071018,대구대,다,지역사회개발복지학과
222071019,대구대,다,자유전공학부
222071020,대구대,나,초등특수교육과
222071021,대구대,가,특수교육과
222071022,대구대,나,문화예술학부
222071023,대구대,다,행정학과
222071050,대구대,가,아동가정복지학과
222071051,대구대,가,경영학부
222071052,대구대,나,경제금융학부
222071054,대구대,나,국제관계학과
222071057,대구대,가,문헌정보학과
222071058,대구대,나,미디어커뮤니케이션학과
222071059,대구대,나,사회복지학과
222071060,대구대,다,사회학과
222071061,대구대,나,청소년상담복지학과
222071062,대구대,나,심리학과
222071063,대구대,가,호텔관광경영학부
222071065,대구대,나,한국어교육학부
222072024,대구대,가,재활건강증진학과
222072025,대구대,다,물리교육과
222072026,대구대,다,생물교육과
222072027,대구대,다,지구과학교육과
222072028,대구대,나,화학교육과
222072029,대구대,가,물리치료학과
222072030,대구대,다,화학생명과학부
222072032,대구대,가,수학교육과
222072033,대구대,나,언어치료학과
222072034,대구대,나,작업치료학과
222072035,대구대,다,재활공학과
222072036,대구대,가,재활심리학과
222072037,대구대,나,빅데이터학과
222072038,대구대,나,전자공학전공
222072039,대구대,가,정보통신공학전공
222072040,대구대,나,AI학부
222072043,대구대,다,직업재활학과
222072065,대구대,나,간호학과
222072066,대구대,나,건설시스템공학과
222072067,대구대,나,건축공학과
222072068,대구대,나,기계공학부
222072070,대구대,다,동물자원학과
222072071,대구대,가,산림자원학과
222072072,대구대,나,생명공학과
222072073,대구대,나,생명환경학부
222072074,대구대,가,식품공학과
222072075,대구대,나,식품영양학과
222072077,대구대,나,조경학과
222072078,대구대,나,화학공학과
222072079,대구대,나,환경기술공학과
222072086,대구대,가,컴퓨터공학전공
222072087,대구대,나,컴퓨터소프트웨어전공
222072109,대구대,가,전기공학전공
222072111,대구대,나,반려동물산업학과
222072112,대구대,나,신소재에너지공학전공
222072113,대구대,나,에너지시스템공학전공
222072114,대구대,나,정보보호전공
222073082,대구대,나,산업디자인학과(비실기)
222073083,대구대,나,실내건축디자인학과(비실기)
222073106,대구대,나,패션디자인학과(비실기)
222101003,대구한의대,가,상담심리학과
222101004,대구한의대,가,아동복지상담학과
222101014,대구한의대,나,글로벌관광학부-항공서비스학전공
222101016,대구한의대,나,휴먼상담복지학부-청소년교육상담학전공
222101017,대구한의대,나,한의예과(인문)
222101030,대구한의대,다,경찰행정학과
222101031,대구한의대,다,노인복지상담학과
222101033,대구한의대,가,경영학과
222102005,대구한의대,나,노인재활치료학과
222102006,대구한의대,가,간호학과
222102008,대구한의대,다,보건학부
222102009,대구한의대,가,임상병리학과
222102010,대구한의대,가,제약공학과
222102011,대구한의대,가,화장품공학부
222102018,대구한의대,나,실내건축디자인학과
222102019,대구한의대,나,물리치료학과
222102020,대구한의대,나,미술놀이치료학과
222102021,대구한의대,나,바이오산업융합학부
222102022,대구한의대,나,소방안전환경학과
222102026,대구한의대,나,식품영양학과
222102027,대구한의대,나,한의예과(자연)
222102035,대구한의대,다,K-뷰티비즈니스전공
222102041,대구한의대,가,컴퓨터공학과
222102045,대구한의대,나,재활의료공학과
222102046,대구한의대,다,반려동물보건학과
222102047,대구한의대,다,호텔외식조리베이커리학과
222103013,대구한의대,나,한방스포츠의학과
222104001,대구한의대,가,자율전공학부
222121001,동국대(경주),가,불교학부-불교문화콘텐츠전공
222121002,동국대(경주),가,명상심리상담학과
222121003,동국대(경주),가,인문콘텐츠학부-고고미술사학전공
222121004,동국대(경주),가,인문콘텐츠학부-국사학전공
222121005,동국대(경주),가,웹문예학과
222121007,동국대(경주),가,불교학부-불교학전공
222121008,동국대(경주),가,글로벌어문학부-영어영문학전공
222121009,동국대(경주),가,글로벌어문학부-일어일문학전공
222121010,동국대(경주),가,글로벌어문학부-중어중문학전공
222121011,동국대(경주),다,항공서비스무역학과
222121012,동국대(경주),다,보건의료정보학과
222121013,동국대(경주),다,아동청소년교육학과
222121017,동국대(경주),다,경영학부-경영학전공
222121019,동국대(경주),다,사회복지학과
222121020,동국대(경주),다,유아교육과
222121022,동국대(경주),다,행정경찰공공학부
222121023,동국대(경주),다,호텔관광외식경영학부
222121033,동국대(경주),다,경영학부-정보경영학전공
222121034,동국대(경주),다,경영학부-회계학전공
222121035,동국대(경주),다,한의예과(유형2)
222122009,동국대(경주),다,뷰티메디컬학과
222122010,동국대(경주),가,스마트안전공학부-소방방재전공
222122011,동국대(경주),가,창의융합공학부-기계시스템공학전공
222122012,동국대(경주),가,스마트안전공학부-안전보건전공
222122013,동국대(경주),가,창의융합공학부-에너지전기공학전공
222122014,동국대(경주),가,창의융합공학부-전자정보통신공학전공
222122015,동국대(경주),가,컴퓨터공학전공
222122024,동국대(경주),다,가정교육과
222122025,동국대(경주),다,간호학과
222122026,동국대(경주),다,바이오제약공학전공
222122027,동국대(경주),다,수학교육과
222122031,동국대(경주),다,조경정원디자인학부
222122032,동국대(경주),다,한의예과(유형1)
222122036,동국대(경주),다,의예과
222124021,동국대(경주),다,자유전공학부
222131002,동양대,가,유아교육과
222131010,동양대,나,공공인재학부(동두천)
222131014,동양대,가,철도경영학과(수능학생부)
222131015,동양대,가,경찰범죄심리학과
222132005,동양대,가,간호학과
222132007,동양대,나,스마트모빌리티학과
222132009,동양대,가,스마트안전시스템학부(동두천)
222132014,동양대,나,건축소방안전학과
222132016,동양대,나,철도전기융합학과
222132022,동양대,나,게임학부(동두천)
222132024,동양대,다,철도관제정보학과
222132025,동양대,가,AI빅데이터융합학과
222132026,동양대,가,스마트기계부품소재학과
222141001,영남대,가,군사학과(남)
222141002,영남대,가,인문자율전공학부
222141003,영남대,가,항공운송학과(남)
222141004,영남대,나,휴먼서비스학과
222141017,영남대,나,경영학과
222141018,영남대,나,경제금융학부
222141019,영남대,나,국어국문학과
222141020,영남대,나,무역학부
222141021,영남대,나,문화인류학과
222141022,영남대,나,사회학과
222141023,영남대,나,심리학과
222141024,영남대,나,언론정보학과
222141025,영남대,나,역사학과
222141026,영남대,나,영어영문학과
222141027,영남대,나,유럽언어문화학부
222141028,영남대,나,일어일문학과
222141029,영남대,나,중국언어문화학과
222141030,영남대,나,철학과
222141031,영남대,나,회계세무학과
222141044,영남대,다,경찰행정학과
222141045,영남대,다,교육학과
222141046,영남대,다,국어교육과
222141049,영남대,다,새마을국제개발학과
222141051,영남대,다,식품경제외식학과
222141052,영남대,다,영어교육과
222141053,영남대,다,유아교육과
222141054,영남대,다,정치외교학과
222141057,영남대,다,한문교육과
222141058,영남대,다,행정학과
222141060,영남대,가,항공운송학과(여)
222142029,영남대,나,약학부
222142030,영남대,다,산림자원학과
222142031,영남대,다,조경학과
222142032,영남대,나,주거환경학과
222142033,영남대,나,물리학과
222142034,영남대,나,생명과학과
222142035,영남대,나,수학과
222142036,영남대,나,식품영양학과
222142037,영남대,나,의류패션학과
222142038,영남대,나,의예과
222142039,영남대,나,통계학과
222142040,영남대,나,화학생화학과
222142060,영남대,다,건설시스템공학과
222142061,영남대,다,건축학부
222142062,영남대,다,기계공학부
222142063,영남대,다,도시공학과
222142064,영남대,다,로봇공학과
222142066,영남대,다,생명공학과
222142067,영남대,다,수학교육과
222142068,영남대,다,식품공학과
222142069,영남대,다,신소재공학부
222142070,영남대,다,원예생명과학과
222142071,영남대,다,의생명공학과
222142072,영남대,다,미래자동차공학과
222142073,영남대,다,전기공학과
222142075,영남대,다,전자공학과
222142076,영남대,다,정보통신공학과
222142077,영남대,다,컴퓨터공학과
222142078,영남대,다,파이버시스템공학과
222142079,영남대,다,화학공학부
222142080,영남대,다,환경공학과
222143005,영남대,나,트랜스아트과
222143007,영남대,나,산업디자인학과
222143009,영남대,나,생활제품디자인학과
222143012,영남대,나,시각디자인학과
222161002,위덕대,나,경찰행정학과
222161003,위덕대,다,사회복지학과
222161004,위덕대,나,사회복지학과(야)
222161005,위덕대,나,소방방재학과
222161007,위덕대,나,특수교육학부-중등특수교육전공
222161008,위덕대,다,특수교육학부-초등특수교육전공
222161014,위덕대,나,경영학과
222161015,위덕대,나,경영학과(야)
222161017,위덕대,다,경찰정보보안학과
222161018,위덕대,나,유아교육과
222161019,위덕대,다,일본언어문화학과
222161021,위덕대,나,항공관광학과
222161022,위덕대,다,한국어학부
222162006,위덕대,다,외식산업학부
222162009,위덕대,나,간호학과
222162011,위덕대,다,에너지전기공학부
222162012,위덕대,다,IT융합학과
222162022,위덕대,다,물리치료학과
222162023,위덕대,다,보건관리학과
222174003,한동대,다,자율전공
231011004,부경대,나,정치외교학과
231011005,부경대,가,경영학부
231011006,부경대,가,경제학과
231011007,부경대,가,국어국문학과
231011008,부경대,가,국제통상학부
231011009,부경대,가,글로벌자율전공학부(인문사회)
231011010,부경대,가,사학과
231011011,부경대,가,유아교육과
231011012,부경대,가,행정복지학부
231011037,부경대,나,국제지역학부
231011038,부경대,나,법학과
231011039,부경대,나,미디어커뮤니케이션학부
231011040,부경대,나,영어영문학부
231011041,부경대,나,일어일문학부
231011042,부경대,가,사회계열
231011043,부경대,나,중국학과
231011044,부경대,나,해양수산경영경제학부
231012011,부경대,나,스마트헬스케어학부-휴먼바이오융합
231012012,부경대,가,과학시스템시뮬레이션학과
231012014,부경대,가,간호학과
231012015,부경대,가,글로벌자율전공학부(자연)
231012016,부경대,나,기계공학부
231012018,부경대,가,물리학과
231012019,부경대,가,미생물학과
231012020,부경대,가,지속가능공학부-생태공학
231012021,부경대,가,소방공학과
231012022,부경대,가,수해양산업교육과
231012024,부경대,가,에너지자원공학과
231012025,부경대,가,응용수학과
231012026,부경대,가,스마트헬스케어학부-의공학
231012027,부경대,가,전기공학부
231012029,부경대,가,전자정보통신공학부
231012031,부경대,가,컴퓨터공학부
231012032,부경대,가,데이터정보과학부
231012033,부경대,가,지구환경시스템과학부-해양학
231012034,부경대,가,화학공학과
231012035,부경대,가,화학과
231012036,부경대,가,지구환경시스템과학부-환경대기과학
231012045,부경대,나,건축공학과
231012046,부경대,나,조형학부-건축학
231012048,부경대,나,지구환경시스템과학부-공간정보시스템공학
231012049,부경대,나,공업화학고분자공학부
231012050,부경대,나,융합소재공학부
231012052,부경대,나,에너지수송시스템공학부
231012053,부경대,나,생물공학과
231012054,부경대,나,수산생명의학과
231012055,부경대,나,시스템경영안전공학부
231012056,부경대,나,식품과학부
231012060,부경대,나,나노융합공학과
231012061,부경대,나,수산생명과학부
231012064,부경대,나,지구환경시스템과학부-환경지질과학
231012065,부경대,나,지속가능공학부-토목공학
231012066,부경대,나,해양공학과
231012068,부경대,나,해양생산시스템관리학부
231012069,부경대,나,지구환경시스템과학부-환경공학
231013003,부경대,가,패션디자인학과
231021018,부산대,가,건설융합학부-도시공학전공
231021019,부산대,가,경영학과
231021020,부산대,가,고고학과
231021021,부산대,가,공공정책학부
231021022,부산대,가,관광컨벤션학과
231021023,부산대,가,교육학과
231021024,부산대,가,국어교육과
231021025,부산대,가,노어노문학과
231021026,부산대,가,독어독문학과
231021027,부산대,가,문헌정보학과
231021028,부산대,가,불어불문학과
231021029,부산대,가,사회복지학과
231021031,부산대,가,미디어커뮤니케이션학과
231021032,부산대,가,언어정보학과
231021033,부산대,가,영어교육과
231021034,부산대,가,유아교육과
231021035,부산대,가,의류학과(인문)
231021036,부산대,가,일반사회교육과
231021037,부산대,가,일어일문학과
231021038,부산대,가,중어중문학과
231021039,부산대,가,지리교육과
231021066,부산대,나,예술문화영상학과
231021067,부산대,나,경제학부
231021068,부산대,나,국어국문학과
231021070,부산대,나,무역학부
231021072,부산대,나,사학과
231021073,부산대,나,사회학과
231021074,부산대,나,식품자원경제학과(밀양)
231021075,부산대,나,실내환경디자인학과(인문)
231021076,부산대,나,심리학과
231021077,부산대,나,아동가족학과
231021078,부산대,가,역사교육과
231021079,부산대,나,영어영문학과
231021080,부산대,가,윤리교육과
231021081,부산대,나,정치외교학과
231021082,부산대,나,철학과
231021083,부산대,가,특수교육과
231021084,부산대,나,한문학과
231021085,부산대,나,행정학과
231022029,부산대,나,약학부
231022030,부산대,가,건설융합학부-건축공학전공
231022031,부산대,가,건설융합학부-건축학전공
231022033,부산대,가,화공생명환경공학부-환경공학전공
231022037,부산대,가,디자인학과-디자인앤테크놀로지전공
231022038,부산대,나,의생명융합공학부
231022039,부산대,가,정보컴퓨터공학부
231022040,부산대,가,건설융합학부-토목공학전공
231022041,부산대,가,나노메카트로닉스공학과(밀양)
231022042,부산대,가,대기환경과학과
231022043,부산대,가,동물생명자원과학과(밀양)
231022044,부산대,가,물리학과
231022045,부산대,가,미생물학과
231022046,부산대,가,바이오산업기계공학과(밀양)
231022047,부산대,가,바이오환경에너지학과(밀양)
231022048,부산대,가,분자생물학과
231022049,부산대,가,산업공학과
231022050,부산대,가,수학교육과
231022051,부산대,가,식물생명과학과(밀양)
231022052,부산대,가,식품영양학과
231022053,부산대,가,원예생명과학과(밀양)
231022054,부산대,가,유기소재시스템공학과
231022056,부산대,나,의예과
231022057,부산대,가,전기공학과
231022058,부산대,가,조경학과(밀양)
231022059,부산대,가,지구과학교육과
231022060,부산대,가,치의학(학석사통합과정)
231022061,부산대,가,통계학과
231022062,부산대,가,항공우주공학과
231022063,부산대,가,화공생명환경공학부-화공생명공학전공
231022064,부산대,가,화학교육과
231022086,부산대,나,IT응용공학과(밀양)
231022087,부산대,가,간호학과
231022088,부산대,나,고분자공학과
231022089,부산대,나,광메카트로닉스공학과(밀양)
231022090,부산대,나,기계공학부
231022091,부산대,나,나노에너지공학과(밀양)
231022092,부산대,가,물리교육과
231022093,부산대,가,바이오소재과학과(밀양)
231022094,부산대,나,생명과학과
231022095,부산대,나,생명환경화학과(밀양)
231022096,부산대,가,생물교육과
231022097,부산대,나,수학과
231022098,부산대,나,식품공학과(밀양)
231022100,부산대,나,재료공학부
231022101,부산대,나,전자공학과
231022102,부산대,나,조선해양공학과
231022103,부산대,나,지질환경과학과
231022104,부산대,나,한의학(학석사통합과정)
231022105,부산대,나,해양학과
231022106,부산대,나,화학과
231023076,부산대,가,체육교육과
231031001,한국해양대,가,글로벌해양인문학부-해양영어영문학전공
231031002,한국해양대,가,해사법정학부-해양행정학전공
231031003,한국해양대,다,해사법정학부-국제관계학전공
231031004,한국해양대,다,해양경영경제학부-경제전공
231031005,한국해양대,다,해양경영경제학부-국제무역전공
231031006,한국해양대,다,해양경영경제학부-해양정보금융전공
231031007,한국해양대,다,해양경영경제학부-해운경영전공
231031028,한국해양대,다,글로벌해양인문학부-동아시아문화전공
231031029,한국해양대,가,해사법정학부-법학전공·해사법전공
231032001,한국해양대,가,해양경찰학부(남)-항해전공
231032002,한국해양대,가,해양경찰학부(여)-항해전공
231032003,한국해양대,가,물류환경도시인프라공학부-건설공학전공
231032007,한국해양대,가,기관시스템공학부(남)
231032008,한국해양대,가,기관시스템공학부(여)
231032009,한국해양대,가,물류환경도시인프라공학부-물류시스템공학전공
231032013,한국해양대,가,해사인공지능보안학부(남)
231032014,한국해양대,가,해사인공지능보안학부(여)
231032024,한국해양대,가,물류환경도시인프라공학부-환경공학전공
231032025,한국해양대,다,전자전기정보공학부-데이터사이언스전공
231032026,한국해양대,가,조선해양개발공학부-조선해양시스템공학전공
231032027,한국해양대,가,조선해양개발공학부-해양공학전공
231032028,한국해양대,가,항해융합학부(남)
231032029,한국해양대,가,항해융합학부(여)
231032030,한국해양대,다,해양건축에너지자원공학부-공간디자인·건축방재공학전공
231032031,한국해양대,다,기계공학부-기계시스템공학전공
231032032,한국해양대,다,기계공학부-냉동공조공학전공
231032035,한국해양대,다,전자전기정보공학부-전기전자공학전공
231032036,한국해양대,다,전자전기정보공학부-나노반도체공학전공
231032037,한국해양대,다,전자전기정보공학부-전자통신공학전공
231032038,한국해양대,다,전자전기정보공학부-전파융합공학전공
231032039,한국해양대,다,인공지능공학부-지능제어시스템공학전공
231032042,한국해양대,다,해양과학융합학부-해양환경학전공
231032043,한국해양대,다,해양건축에너지자원공학부-에너지자원공학전공
231032044,한국해양대,가,해양경찰학부(남)-기관전공
231032045,한국해양대,가,해양경찰학부(여)-기관전공
231032046,한국해양대,다,해양과학융합학부-해양생물공학·수산바이오공학전공
231032114,한국해양대,가,해양신소재융합공학과
231032115,한국해양대,다,인공지능공학부-IT융합전공
232011001,경성대,가,경제금융물류학부
232011002,경성대,나,글로벌학부
232011003,경성대,가,법학과
232011004,경성대,가,영어영문학과
232011005,경성대,가,유아교육과
232011006,경성대,가,인문문화학부
232011007,경성대,가,미디어커뮤니케이션학과
232011008,경성대,가,회계학과
232011021,경성대,나,경영학과
232011022,경성대,나,국제무역통상학과
232011023,경성대,나,글로컬문화학부
232011024,경성대,나,문헌정보학과
232011025,경성대,나,사회복지학과
232011027,경성대,나,윤리교육과
232011028,경성대,나,중국학과
232011029,경성대,나,호텔관광외식경영학부-외식서비스경영학
232011045,경성대,가,심리학과
232011046,경성대,나,광고홍보학과
232011047,경성대,나,경찰행정학과
232011048,경성대,가,호텔관광외식경영학부-호텔관광경영학
232012008,경성대,가,약학과
232012009,경성대,가,간호학과
232012011,경성대,가,건축학과
232012012,경성대,가,응용수학과
232012013,경성대,가,에너지과학과
232012014,경성대,나,메카트로닉스공학과
232012015,경성대,가,전기공학과
232012016,경성대,가,정보통신공학과
232012017,경성대,나,도시공학과
232012018,경성대,나,빅데이터응용통계학과
232012019,경성대,가,응용수학과
232012020,경성대,가,토목공학과
232012021,경성대,가,화장품학과
232012022,경성대,가,환경공학과
232012023,경성대,나,스마트바이오학과
232012024,경성대,가,반려생물학과
232012025,경성대,나,식품생명공학과
232012026,경성대,나,식품영양학과
232012027,경성대,나,화학신소재학과
232012030,경성대,나,물리치료학과
232012032,경성대,나,신소재공학과
232012033,경성대,나,컴퓨터공학과
232012046,경성대,나,산업경영공학과
232012047,경성대,나,전자공학과
232012048,경성대,가,소프트웨어학과
232012049,경성대,가,기계자동차공학과
232012050,경성대,나,제약공학과
232012051,경성대,나,실내건축학과
232013017,경성대,나,미디어콘텐츠학과
232013019,경성대,나,영상애니메이션학부
232013020,경성대,나,패션디자인학과
232021001,고신대,가,국제문화선교학과
232021003,고신대,가,외국어로서의한국어교육학과
232021004,고신대,나,글로벌비즈니스학부
232021006,고신대,나,사회복지학과
232021007,고신대,나,신학과
232021008,고신대,나,아동복지학과
232021009,고신대,나,재활상담학과
232021018,고신대,다,기독교교육과
232021019,고신대,다,유아교육과
232021020,고신대,다,의료경영학부
232021024,고신대,나,광고홍보학과
232022010,고신대,나,보건환경학부
232022011,고신대,나,의생명과학과
232022013,고신대,다,식품영양학과
232022021,고신대,다,간호학과
232022022,고신대,다,의예과
232022023,고신대,다,작업치료학과
232022026,고신대,다,언어치료학과
232023001,고신대,나,융합디자인학과
232031001,동명대,다,항공서비스학과
232031002,동명대,다,경영학부
232031013,동명대,다,호텔관광학부
232031014,동명대,다,광고PR학과
232031016,동명대,다,군사학과
232031018,동명대,나,글로벌문화콘텐츠학과
232031019,동명대,다,글로벌비즈니스학부
232031020,동명대,다,사회복지학과
232031021,동명대,다,상담심리학과
232031022,동명대,나,미디어커뮤니케이션학과
232031023,동명대,나,유아교육과
232031024,동명대,가,유통경영학과
232032005,동명대,다,냉동공조공학과
232032006,동명대,나,전기공학과
232032007,동명대,나,정보보호학과
232032008,동명대,나,컴퓨터공학부
232032009,동명대,다,항만물류시스템학과
232032026,동명대,다,간호학과
232032027,동명대,가,건축공학과
232032028,동명대,가,건축학과(4년·5년)
232032029,동명대,나,게임공학과
232032030,동명대,나,기계로봇공학부
232032031,동명대,다,디지털미디어공학부
232032034,동명대,다,식품영양학과
232032035,동명대,가,실내건축학과
232032036,동명대,나,언어치료청각학과
232032037,동명대,다,자동차공학과
232032038,동명대,다,자율융합공학부
232032039,동명대,다,전자및의용공학부
232032040,동명대,다,AI학부
232032041,동명대,다,조선해양공학과
232032042,동명대,다,스포츠재활학과
232033010,동명대,가,산업디자인학과
232033011,동명대,가,패션디자인학과
232041004,동서대,가,광고홍보학과
232041005,동서대,가,InternationalStudies과
232041006,동서대,가,글로벌경영학부
232041007,동서대,가,경찰행정학과
232041008,동서대,가,국제통상물류계열
232041009,동서대,가,캠퍼스아시아학과
232041019,동서대,다,관광계열
232041020,동서대,가,방송영상학과
232041021,동서대,나,보건행정학과
232041022,동서대,가,사회복지계열
232041023,동서대,다,외국어계열
232042002,동서대,다,식품화장품계열
232042010,동서대,가,간호학과
232042013,동서대,가,임상병리학과
232042014,동서대,나,작업치료학과
232042027,동서대,가,방사선학과
232042029,동서대,가,치위생학과
232042032,동서대,나,컴퓨터공학계열
232042033,동서대,다,창의공학계열
232043018,동서대,가,영화과
232051003,동아대,가,경영정보학과
232051004,동아대,가,경영학과
232051005,동아대,가,관광경영학과
232051006,동아대,가,국제무역학과
232051007,동아대,나,글로벌비즈니스학과
232051008,동아대,가,석당인재학부-공공정책학
232051032,동아대,가,경제학과
232051033,동아대,나,역사문화학부-고고미술사학전공
232051034,동아대,나,교육학과
232051035,동아대,나,금융학과
232051037,동아대,나,미디어커뮤니케이션학과
232051038,동아대,나,역사문화학부-사학전공
232051039,동아대,나,사회복지학과
232051040,동아대,나,정치사회학부-사회학
232051041,동아대,나,아동학과
232051042,동아대,나,영미학과
232051043,동아대,나,정치사회학부-정치외교학
232051044,동아대,가,중국학과
232051045,동아대,나,철학생명의료윤리학과
232051047,동아대,나,한국어문학과
232051048,동아대,나,행정학과
232051050,동아대,가,일본학과
232051051,동아대,나,경찰소방학과
232052010,동아대,가,간호학과
232052011,동아대,가,건강관리학과
232052012,동아대,가,기계공학과
232052013,동아대,가,도시공학과
232052014,동아대,가,분자유전공학과
232052015,동아대,가,산업경영공학과
232052016,동아대,가,식품생명공학과
232052017,동아대,가,생명자원산업학과
232052018,동아대,가,식품영양학과
232052019,동아대,가,신소재공학과
232052020,동아대,가,응용생물공학과
232052021,동아대,가,의약생명공학과
232052022,동아대,가,의예과
232052023,동아대,가,전기공학과
232052024,동아대,가,컴퓨터공학과
232052025,동아대,가,패션디자인학과
232052049,동아대,나,건축공학과
232052050,동아대,나,건축학과
232052051,동아대,나,바이오메디컬학과
232052052,동아대,나,정보수학과
232052054,동아대,나,환경에너지공학부-미래에너지공학전공
232052056,동아대,나,전자공학과
232052057,동아대,나,조경학과
232052058,동아대,가,조선해양플랜트공학과
232052059,동아대,나,건설시스템공학과
232052060,동아대,나,화학공학과
232052061,동아대,나,화학과
232052062,동아대,나,환경에너지공학부-환경안전전공
232052064,동아대,가,AI학과
232052065,동아대,나,반도체학과
232061003,동의대,나,경제금융보험재무부동산학부-경제학
232061004,동의대,나,경영학부-회계학
232061005,동의대,가,공공인재학부-사회복지학
232061006,동의대,가,경제금융보험재무부동산학부-재무부동산학
232061007,동의대,나,경영학부-경영학
232061008,동의대,가,경제금융보험재무부동산학부-금융보험학
232061009,동의대,가,공공인재학부-행정정책학
232061010,동의대,가,문헌정보학과
232061011,동의대,가,미디어광고학부-광고홍보학
232061013,동의대,가,영어영문학과
232061014,동의대,가,일본어학과
232061015,동의대,가,평생교육청소년상담학과
232061016,동의대,가,국어국문학과
232061017,동의대,가,호텔관광외식경영학부-호텔컨벤션경영학
232061027,동의대,나,호텔관광경영학부-국제관광경영학
232061028,동의대,나,미디어광고학부-신문방송학
232061029,동의대,나,무역유통학부-유통물류학
232061030,동의대,나,무역유통학부-무역학
232061031,동의대,나,법경찰행정학부-경찰행정학
232061032,동의대,나,소방방재행정학과
232061033,동의대,나,유아교육과
232061034,동의대,다,정보경영학부-경영정보학
232061035,동의대,나,중국어학과
232061036,동의대,나,한의예과(인문)
232061037,동의대,나,외식경영학과
232061038,동의대,다,법경찰행정학부-법학
232061039,동의대,다,정보경영학부-e비즈니스학
232062014,동의대,나,인공지능학과
232062015,동의대,가,디지털콘텐츠게임공학부-디지털콘텐츠학
232062018,동의대,가,건설공학부
232062019,동의대,가,디자인공학부
232062020,동의대,가,물리치료학과
232062021,동의대,가,전기전자통신공학부
232062022,동의대,가,조선해양공학과
232062023,동의대,가,화학환경공학부
232062037,동의대,나,간호학과
232062038,동의대,나,기계자동차로봇부품공학부
232062039,동의대,나,디지털콘텐츠게임공학부-게임공학
232062040,동의대,다,바이오응용공학부
232062041,동의대,나,방사선학과
232062042,동의대,나,산업융합시스템공학부
232062043,동의대,나,식품영양학과
232062044,동의대,나,신소재공학부
232062045,동의대,나,의료경영학과
232062046,동의대,나,임상병리학과
232062047,동의대,다,창의소프트웨어공학부
232062048,동의대,나,치위생학과
